timestamp,ppg_red,ppg_infrared,ppg_ambient
30.691496,891.46,849.99,15.58
30.707123,897.40,844.93,17.55
30.722750,892.42,840.73,11.28
30.738377,890.92,834.26,11.63
30.754004,888.21,835.75,14.03
30.769631,882.80,826.61,13.02
30.785258,871.47,824.24,15.06
30.800886,876.56,826.08,13.74
30.816513,873.41,814.89,13.36
30.832140,869.61,813.76,14.60
30.847767,864.16,803.46,15.71
30.863394,855.95,796.13,13.72
30.879021,854.37,793.22,13.24
30.894648,857.27,797.55,18.88
30.910275,854.61,793.52,12.03
30.925902,852.36,790.96,17.56
30.941529,849.59,797.08,15.86
30.957156,858.62,804.82,13.80
30.972783,865.18,811.58,12.73
30.988410,876.81,821.46,14.40
31.004037,881.57,827.00,13.09
31.019664,891.70,842.71,16.44
31.035291,908.84,857.68,13.42
31.050918,914.78,877.11,16.07
31.066545,926.41,887.06,17.42
31.082172,932.25,898.07,13.90
31.097799,945.74,913.97,14.70
31.113426,958.08,916.83,13.90
31.129053,960.42,925.15,13.50
31.144680,961.24,928.29,15.17
31.160307,957.83,931.03,14.64
31.175934,959.99,921.58,14.08
31.191561,951.08,914.44,14.09
31.207188,947.43,911.03,15.79
31.222815,935.80,903.56,16.55
31.238443,935.16,889.63,13.18
31.254070,923.39,880.49,16.25
31.269697,915.97,875.63,16.44
31.285324,913.81,871.33,14.75
31.300951,904.45,857.54,11.66
31.316578,902.78,856.62,12.28
31.332205,897.21,840.99,12.25
31.347832,890.17,845.84,14.38
31.363459,893.75,842.17,14.59
31.379086,890.81,839.25,15.88
31.394713,884.24,832.36,13.62
31.410340,885.71,832.46,15.15
31.425967,881.11,824.74,15.41
31.441594,874.28,821.30,14.67
31.457221,874.95,818.08,14.41
31.472848,871.56,812.15,14.61
31.488475,870.37,803.63,10.81
31.504102,855.91,799.53,16.45
31.519729,854.80,793.43,15.00
31.535356,848.91,799.23,13.67
31.550983,856.30,788.65,13.46
31.566610,848.43,792.22,17.10
31.582237,861.77,798.74,13.71
31.597864,865.66,809.50,16.01
31.613491,871.09,812.72,15.91
31.629118,885.03,824.17,12.49
31.644745,883.44,841.28,14.80
31.660372,897.64,856.05,18.28
31.675999,916.94,870.20,16.22
31.691627,926.91,879.73,14.42
31.707254,935.06,894.27,17.22
31.722881,949.15,902.55,13.14
31.738508,952.56,914.81,16.94
31.754135,960.70,917.84,13.55
31.769762,965.49,929.88,18.39
31.785389,958.27,929.96,12.87
31.801016,954.55,925.12,13.54
31.816643,956.30,919.86,17.63
31.832270,951.74,913.76,14.67
31.847897,941.33,906.33,15.46
31.863524,940.88,902.43,17.87
31.879151,927.16,884.84,12.73
31.894778,926.48,878.83,17.95
31.910405,913.20,866.42,16.34
31.926032,909.48,860.02,16.47
31.941659,900.29,853.70,15.44
31.957286,897.13,847.95,18.58
31.972913,897.75,843.99,16.04
31.988540,890.64,840.27,11.22
32.004167,890.06,833.54,16.29
32.019794,884.73,832.69,13.65
32.035421,882.82,828.04,16.49
32.051048,885.76,825.97,16.25
32.066675,881.35,823.93,16.63
32.082302,876.22,818.78,15.58
32.097929,868.33,812.77,13.23
32.113556,863.33,806.49,14.51
32.129183,865.17,802.68,12.57
32.144811,859.47,800.30,17.28
32.160438,854.28,800.24,12.12
32.176065,861.36,793.38,13.06
32.191692,855.69,797.67,15.72
32.207319,854.29,798.27,17.06
32.222946,866.23,801.02,15.11
32.238573,874.56,811.23,13.93
32.254200,877.23,822.32,15.76
32.269827,889.25,837.12,15.28
32.285454,901.43,851.34,14.65
32.301081,913.60,866.21,16.35
32.316708,925.51,879.28,16.28
32.332335,935.22,896.00,14.91
32.347962,937.73,906.70,15.42
32.363589,952.35,917.12,13.98
32.379216,956.94,919.91,11.76
32.394843,957.66,927.13,16.09
32.410470,957.51,930.43,16.92
32.426097,957.55,927.88,16.31
32.441724,956.67,923.97,13.95
32.457351,956.84,917.07,14.06
32.472978,946.01,901.78,16.65
32.488605,944.42,902.59,18.11
32.504232,933.30,885.54,13.05
32.519859,928.29,882.79,12.71
32.535486,923.09,876.61,14.85
32.551113,909.54,862.55,15.53
32.566740,906.13,858.89,17.27
32.582367,901.11,846.67,16.15
32.597995,896.09,847.21,13.97
32.613622,893.02,843.54,17.97
32.629249,898.71,844.98,17.37
32.644876,887.08,834.45,18.44
32.660503,889.79,828.01,16.46
32.676130,886.59,834.21,14.52
32.691757,884.92,824.69,11.90
32.707384,870.01,820.55,16.28
32.723011,873.29,816.99,13.87
32.738638,871.35,810.19,15.43
32.754265,859.53,809.83,16.24
32.769892,860.06,799.20,16.07
32.785519,857.41,797.27,13.96
32.801146,858.86,792.19,13.98
32.816773,859.95,799.46,13.85
32.832400,860.32,798.81,13.73
32.848027,862.55,803.48,13.11
32.863654,874.45,808.03,15.33
32.879281,882.87,821.44,12.25
32.894908,886.03,832.66,12.94
32.910535,901.78,846.54,10.90
32.926162,912.15,861.38,13.16
32.941789,921.32,877.98,16.28
32.957416,935.24,892.86,16.65
32.973043,942.45,902.26,11.65
32.988670,951.11,912.33,14.09
33.004297,963.60,926.27,14.77
33.019924,960.43,927.70,10.60
33.035552,959.06,929.92,15.10
33.051179,966.07,928.68,13.55
33.066806,960.97,923.42,14.97
33.082433,953.78,920.96,11.42
33.098060,953.70,911.73,17.08
33.113687,940.23,899.96,14.50
33.129314,932.15,892.03,18.18
33.144941,934.20,881.32,16.20
33.160568,912.23,878.82,17.42
33.176195,915.57,868.67,15.92
33.191822,908.41,860.80,13.79
33.207449,904.65,844.69,16.19
33.223076,897.61,847.35,14.29
33.238703,895.46,843.94,12.35
33.254330,893.40,845.55,14.07
33.269957,885.08,836.64,13.66
33.285584,887.25,834.36,12.67
33.301211,884.82,835.41,14.60
33.316838,880.86,821.74,14.03
33.332465,881.25,828.71,16.56
33.348092,870.17,816.26,16.38
33.363719,872.36,815.39,17.73
33.379346,864.75,808.03,18.32
33.394973,869.80,803.98,17.41
33.410600,858.51,795.85,17.02
33.426227,862.11,794.49,14.04
33.441854,853.91,792.98,11.36
33.457481,859.30,799.65,14.10
33.473108,859.70,802.15,14.89
33.488736,866.56,811.52,16.90
33.504363,875.49,816.08,12.87
33.519990,887.78,831.75,12.55
33.535617,896.20,842.15,18.30
33.551244,907.77,855.28,12.93
33.566871,920.99,876.71,13.98
33.582498,934.76,884.93,15.91
33.598125,945.67,896.87,16.30
33.613752,953.89,905.28,15.62
33.629379,958.30,914.94,14.65
33.645006,960.31,925.09,17.13
33.660633,961.71,927.49,16.85
33.676260,965.69,929.00,14.99
33.691887,966.47,928.25,16.43
33.707514,958.97,918.30,15.12
33.723141,952.33,916.74,12.80
33.738768,947.05,912.09,14.60
33.754395,932.96,901.83,13.84
33.770022,930.83,889.42,17.12
33.785649,927.26,883.75,18.81
33.801276,915.78,868.01,11.44
33.816903,912.33,865.40,15.02
33.832530,903.30,854.63,15.98
33.848157,906.60,852.92,13.02
33.863784,900.72,851.09,15.34
33.879411,899.72,844.06,13.61
33.895038,893.47,841.58,12.40
33.910665,895.12,835.16,13.29
33.926292,884.91,828.85,13.70
33.941920,885.95,825.89,13.75
33.957547,884.09,825.51,12.18
33.973174,877.35,819.91,12.53
33.988801,871.26,812.49,15.43
34.004428,870.28,815.07,16.30
34.020055,862.86,801.49,14.17
34.035682,865.94,799.73,17.09
34.051309,858.85,797.17,15.41
34.066936,853.95,797.87,14.83
34.082563,858.92,796.02,12.65
34.098190,864.72,802.49,16.26
34.113817,865.27,807.10,14.19
34.129444,870.42,817.25,15.71
34.145071,879.18,820.64,15.24
34.160698,888.78,837.40,13.74
34.176325,906.00,847.47,16.48
34.191952,918.39,865.86,16.97
34.207579,923.65,884.76,13.55
34.223206,940.24,894.87,16.43
34.238833,951.88,902.15,15.35
34.254460,956.32,921.45,14.18
34.270087,960.03,923.53,16.19
34.285714,965.89,930.93,16.84
34.301341,966.31,933.16,15.46
34.316968,968.54,924.87,16.19
34.332595,968.52,926.69,17.09
34.348222,958.43,916.12,13.93
34.363849,953.61,915.12,18.12
34.379476,939.19,904.54,16.59
34.395104,936.63,891.95,16.56
34.410731,931.13,880.45,13.12
34.426358,920.97,872.51,15.83
34.441985,916.13,864.99,16.91
34.457612,911.49,855.21,13.48
34.473239,903.17,848.27,16.53
34.488866,902.14,848.03,13.24
34.504493,902.69,848.26,15.62
34.520120,893.62,831.90,16.06
34.535747,896.40,836.82,15.58
34.551374,890.64,834.76,13.74
34.567001,887.04,831.12,17.19
34.582628,882.39,828.45,15.13
34.598255,884.08,822.91,17.53
34.613882,877.29,813.15,13.31
34.629509,867.02,810.93,16.86
34.645136,867.41,805.32,17.68
34.660763,860.44,803.07,18.79
34.676390,863.62,796.92,16.73
34.692017,858.33,798.93,18.17
34.707644,858.39,801.17,14.03
34.723271,863.25,799.06,16.94
34.738898,866.19,807.54,16.36
34.754525,868.78,807.70,14.66
34.770152,879.46,824.52,10.64
34.785779,888.62,835.98,13.82
34.801406,903.38,845.69,11.58
34.817033,908.77,858.81,10.78
34.832661,920.77,874.78,16.02
34.848288,932.73,881.94,15.97
34.863915,943.75,903.51,14.85
34.879542,952.45,916.79,13.77
34.895169,954.38,924.17,15.29
34.910796,966.98,924.74,15.73
34.926423,967.51,932.84,17.71
34.942050,967.79,927.38,16.66
34.957677,959.12,925.24,15.98
34.973304,962.63,921.24,15.56
34.988931,951.94,914.83,10.59
35.004558,943.92,907.29,12.24
35.020185,939.85,898.43,12.33
35.035812,935.41,889.00,16.07
35.051439,924.86,877.69,14.55
35.067066,919.52,869.11,16.34
35.082693,914.90,857.11,13.53
35.098320,903.93,856.79,13.14
35.113947,905.30,853.95,13.25
35.129574,899.22,846.56,14.23
35.145201,899.81,846.24,15.79
35.160828,900.22,840.43,15.10
35.176455,893.35,840.39,14.82
35.192082,887.26,829.92,16.35
35.207709,883.88,829.61,12.20
35.223336,879.37,824.05,13.97
35.238963,876.16,818.60,15.83
35.254590,874.12,813.95,15.77
35.270217,867.94,807.93,12.28
35.285845,861.95,802.41,11.23
35.301472,858.57,802.50,14.02
35.317099,860.88,799.84,18.30
35.332726,862.28,801.42,14.89
35.348353,863.19,798.20,14.88
35.363980,867.19,799.62,13.40
35.379607,870.80,810.58,17.27
35.395234,879.15,816.67,15.14
35.410861,885.45,827.71,16.87
35.426488,895.35,843.68,15.53
35.442115,903.05,856.19,15.22
35.457742,920.35,871.09,17.56
35.473369,927.45,884.05,11.24
35.488996,938.24,895.71,14.21
35.504623,950.92,912.80,14.04
35.520250,955.42,920.28,18.79
35.535877,961.48,925.27,12.06
35.551504,965.73,927.12,11.77
35.567131,965.16,937.01,17.45
35.582758,970.86,932.25,12.71
35.598385,963.30,929.09,12.91
35.614012,959.76,920.90,11.43
35.629639,953.70,907.77,14.41
35.645266,943.49,900.64,13.25
35.660893,937.92,890.39,13.55
35.676520,926.83,888.43,16.24
35.692147,921.49,874.55,17.49
35.707774,916.83,860.97,15.94
35.723401,911.23,856.25,15.46
35.739029,909.85,852.70,16.52
35.754656,900.51,847.88,12.49
35.770283,902.08,843.36,16.66
35.785910,896.94,837.95,11.96
35.801537,893.48,839.37,15.09
35.817164,885.71,836.65,18.48
35.832791,887.91,830.79,13.73
35.848418,887.05,826.39,16.48
35.864045,877.00,819.59,16.33
35.879672,881.19,812.54,14.00
35.895299,876.22,810.33,17.23
35.910926,868.32,803.10,16.00
35.926553,865.84,798.85,11.32
35.942180,862.13,795.29,12.14
35.957807,858.78,794.93,15.61
35.973434,860.42,800.76,17.20
35.989061,862.15,798.43,17.95
36.004688,874.28,804.93,14.26
36.020315,874.75,813.98,14.20
36.035942,883.00,821.87,16.35
36.051569,890.43,831.84,17.97
36.067196,896.63,846.32,16.50
36.082823,915.57,862.23,16.90
36.098450,930.12,880.96,14.62
36.114077,939.68,891.24,16.80
36.129704,941.80,903.30,13.64
36.145331,962.28,914.89,15.32
36.160958,961.88,926.24,11.84
36.176585,969.40,927.25,14.69
36.192213,964.55,933.02,12.48
36.207840,976.44,934.36,19.17
36.223467,961.35,926.62,11.95
36.239094,956.04,919.34,12.73
36.254721,951.26,916.23,12.64
36.270348,948.23,898.99,20.14
36.285975,936.49,891.84,12.68
36.301602,928.03,875.28,14.84
36.317229,925.20,879.56,15.52
36.332856,914.81,873.71,13.93
36.348483,918.92,859.39,14.29
36.364110,904.18,848.14,13.52
36.379737,899.73,856.38,16.77
36.395364,901.30,845.33,16.85
36.410991,893.08,843.22,14.57
36.426618,896.81,842.49,14.25
36.442245,888.24,834.14,18.67
36.457872,886.00,830.04,15.48
36.473499,886.35,828.04,14.59
36.489126,880.81,816.92,16.93
36.504753,879.21,821.65,13.02
36.520380,873.37,813.92,16.45
36.536007,870.21,809.49,13.30
36.551634,866.08,800.13,17.78
36.567261,862.13,797.14,12.05
36.582888,853.31,797.16,11.91
36.598515,861.42,796.50,17.32
36.614142,862.20,800.09,14.99
36.629770,866.22,805.90,14.99
36.645397,867.63,807.30,17.18
36.661024,881.98,822.57,14.70
36.676651,886.57,827.53,14.82
36.692278,900.60,846.04,16.65
36.707905,910.92,865.33,15.95
36.723532,926.15,873.24,20.20
36.739159,929.58,883.37,14.33
36.754786,949.97,903.90,15.74
36.770413,951.96,912.74,15.52
36.786040,964.25,926.02,14.42
36.801667,964.79,924.35,19.20
36.817294,973.31,926.85,14.52
36.832921,966.87,922.49,13.88
36.848548,965.74,927.99,15.83
36.864175,965.46,922.86,15.66
36.879802,957.53,915.24,14.90
36.895429,947.46,901.20,17.53
36.911056,945.82,901.01,15.27
36.926683,930.99,883.45,17.20
36.942310,921.42,878.25,12.94
36.957937,920.01,869.21,15.81
36.973564,919.42,867.95,10.52
36.989191,904.13,856.20,19.34
37.004818,907.03,850.48,15.68
37.020445,904.79,842.28,14.70
37.036072,897.17,846.38,15.63
37.051699,893.75,840.32,10.67
37.067326,893.10,832.35,16.20
37.082954,889.59,832.92,13.63
37.098581,889.72,828.54,13.78
37.114208,888.08,824.72,17.41
37.129835,875.40,817.87,12.85
37.145462,871.99,816.09,14.64
37.161089,863.97,808.55,14.47
37.176716,866.91,806.54,11.48
37.192343,863.46,803.08,18.38
37.207970,862.78,794.03,17.01
37.223597,856.06,796.38,12.64
37.239224,858.34,794.26,14.06
37.254851,865.66,802.16,19.07
37.270478,871.59,810.12,15.93
37.286105,878.75,816.93,13.79
37.301732,890.00,827.45,18.38
37.317359,894.65,842.33,14.58
37.332986,904.33,859.47,11.28
37.348613,921.89,871.50,17.44
37.364240,933.07,885.84,15.22
37.379867,941.78,894.18,15.87
37.395494,951.37,909.41,16.15
37.411121,960.03,923.01,14.89
37.426748,970.14,927.67,13.54
37.442375,968.37,930.96,15.65
37.458002,972.51,932.32,15.88
37.473629,965.50,931.86,16.23
37.489256,960.70,925.27,12.87
37.504883,960.48,920.27,13.66
37.520510,946.76,908.07,15.71
37.536138,941.15,899.38,17.02
37.551765,935.46,883.37,19.03
37.567392,924.47,875.20,14.85
37.583019,925.36,873.62,15.12
37.598646,916.26,863.53,14.20
37.614273,912.72,857.29,15.90
37.629900,904.23,848.34,17.46
37.645527,901.02,848.69,13.19
37.661154,893.72,844.13,14.09
37.676781,893.64,839.99,12.67
37.692408,896.99,838.14,18.59
37.708035,889.82,830.43,14.24
37.723662,893.86,830.78,15.27
37.739289,882.21,820.37,12.41
37.754916,880.48,820.88,15.02
37.770543,877.11,814.30,12.59
37.786170,871.08,810.88,13.35
37.801797,871.21,803.52,16.30
37.817424,864.10,803.05,17.38
37.833051,865.09,795.19,17.90
37.848678,859.00,794.51,12.42
37.864305,858.79,795.85,14.26
37.879932,867.65,798.39,14.64
37.895559,864.32,809.11,15.73
37.911186,876.49,818.66,15.75
37.926813,887.73,825.95,13.36
37.942440,892.71,841.44,16.10
37.958067,906.60,855.19,12.91
37.973694,917.88,872.07,13.04
37.989322,928.70,881.97,10.64
38.004949,941.55,893.47,17.52
38.020576,949.81,909.53,12.46
38.036203,962.02,913.45,16.93
38.051830,965.02,921.71,10.03
38.067457,968.34,924.92,14.33
38.083084,965.39,929.95,13.95
38.098711,966.70,927.05,11.82
38.114338,966.90,923.45,15.62
38.129965,960.16,920.50,13.77
38.145592,953.77,906.29,17.74
38.161219,948.67,906.52,14.32
38.176846,936.99,888.78,16.47
38.192473,932.53,883.64,15.52
38.208100,922.19,877.98,16.32
38.223727,918.66,870.52,14.46
38.239354,912.99,860.26,13.43
38.254981,904.31,855.92,13.31
38.270608,903.53,846.83,12.15
38.286235,899.36,842.28,16.36
38.301862,894.29,841.88,12.27
38.317489,898.43,835.42,11.51
38.333116,893.92,834.90,15.79
38.348743,886.38,830.33,13.88
38.364370,883.81,827.51,12.11
38.379997,881.47,825.53,17.33
38.395624,872.94,815.35,17.96
38.411251,873.60,813.55,11.27
38.426878,869.29,807.51,16.56
38.442506,866.65,806.74,16.56
38.458133,863.08,798.69,12.34
38.473760,860.51,795.20,16.29
38.489387,863.07,798.92,16.21
38.505014,859.15,798.74,10.63
38.520641,870.90,801.72,15.40
38.536268,875.66,809.50,18.59
38.551895,880.48,823.51,17.82
38.567522,889.41,833.81,13.30
38.583149,900.96,839.61,15.71
38.598776,916.01,862.57,13.76
38.614403,924.02,875.08,17.31
38.630030,940.04,887.67,16.01
38.645657,949.58,900.93,18.14
38.661284,955.40,914.98,15.99
38.676911,962.05,921.58,17.33
38.692538,962.90,926.68,13.80
38.708165,968.57,931.83,12.22
38.723792,976.70,923.81,14.67
38.739419,962.60,930.38,18.02
38.755046,960.99,921.75,15.36
38.770673,955.63,915.64,12.57
38.786300,948.95,911.79,14.21
38.801927,944.38,897.05,11.67
38.817554,933.99,880.18,17.21
38.833181,925.84,876.76,11.42
38.848808,916.40,865.13,14.77
38.864435,911.38,865.19,13.11
38.880063,903.03,854.23,16.40
38.895690,899.35,855.36,13.01
38.911317,900.94,843.25,19.26
38.926944,897.74,837.36,14.86
38.942571,897.14,843.71,16.29
38.958198,893.10,831.09,16.15
38.973825,894.66,829.49,13.55
38.989452,884.20,829.06,17.31
39.005079,884.17,824.60,17.53
39.020706,878.68,816.99,17.26
39.036333,873.24,817.65,12.37
39.051960,873.50,805.36,13.92
39.067587,868.03,802.15,13.18
39.083214,860.55,796.52,14.39
39.098841,861.99,800.92,18.52
39.114468,864.20,795.14,14.25
39.130095,862.27,798.17,15.74
39.145722,859.25,796.05,15.37
39.161349,870.61,808.68,16.94
39.176976,876.00,816.57,12.23
39.192603,883.68,824.34,14.27
39.208230,892.42,835.35,15.51
39.223857,904.33,847.70,15.75
39.239484,919.65,866.57,12.67
39.255111,930.89,875.27,14.22
39.270738,944.53,895.05,17.53
39.286365,948.57,901.02,16.79
39.301992,959.48,906.99,13.16
39.317619,963.81,925.09,19.52
39.333247,966.59,928.72,15.14
39.348874,963.40,932.15,14.69
39.364501,958.38,931.20,17.27
39.380128,963.30,924.00,15.90
39.395755,956.24,922.42,13.41
39.411382,950.85,910.77,16.35
39.427009,943.41,896.03,18.29
39.442636,943.17,891.76,12.37
39.458263,929.54,885.13,15.66
39.473890,925.61,871.78,18.72
39.489517,919.48,862.39,16.07
39.505144,906.66,859.46,13.28
39.520771,902.67,851.88,14.24
39.536398,900.66,849.55,15.62
39.552025,899.23,844.36,13.58
39.567652,893.63,845.55,12.71
39.583279,888.09,835.25,14.36
39.598906,892.31,827.46,17.42
39.614533,884.36,827.04,15.79
39.630160,884.51,827.25,12.59
39.645787,882.54,819.52,16.78
39.661414,872.18,819.32,13.55
39.677041,870.65,816.30,14.72
39.692668,872.51,802.91,15.35
39.708295,868.11,802.64,14.07
39.723922,855.77,794.51,14.28
39.739549,862.61,793.54,15.64
39.755176,858.79,793.03,15.13
39.770803,861.84,795.21,15.40
39.786431,863.80,802.08,13.43
39.802058,874.57,811.67,14.06
39.817685,874.62,821.16,16.03
39.833312,888.35,834.57,11.32
39.848939,895.19,845.75,14.99
39.864566,916.22,856.99,17.62
39.880193,924.86,874.62,14.95
39.895820,932.08,885.96,14.75
39.911447,947.06,898.36,15.43
39.927074,953.44,915.63,15.29
39.942701,954.03,918.69,14.91
39.958328,966.15,929.25,14.25
39.973955,963.16,919.69,15.37
39.989582,966.49,925.13,16.95
40.005209,965.06,926.77,11.47
40.020836,965.75,928.53,13.76
40.036463,953.85,914.20,15.13
40.052090,946.41,909.13,14.90
40.067717,943.71,894.13,13.91
40.083344,933.67,884.92,17.74
40.098971,923.97,879.98,16.11
40.114598,921.69,867.61,17.07
40.130225,911.92,863.90,14.33
40.145852,903.87,854.55,16.06
40.161479,903.74,852.82,12.45
40.177106,895.90,846.47,16.63
40.192733,899.21,844.68,15.45
40.208360,898.22,836.51,14.00
40.223987,894.43,831.73,12.38
40.239615,890.80,828.23,14.35
40.255242,885.81,822.22,15.28
40.270869,887.71,823.09,15.55
40.286496,877.34,817.39,13.88
40.302123,872.43,809.89,14.42
40.317750,868.73,803.24,14.76
40.333377,869.32,805.04,14.21
40.349004,864.00,798.91,13.70
40.364631,861.31,796.08,13.82
40.380258,861.36,794.35,13.99
40.395885,864.35,793.12,15.64
40.411512,863.28,803.10,12.46
40.427139,868.04,809.64,15.62
40.442766,869.41,811.94,14.18
40.458393,881.89,816.89,11.82
40.474020,890.50,837.95,15.26
40.489647,901.90,845.11,15.74
40.505274,916.14,865.67,11.77
40.520901,924.18,878.37,21.16
40.536528,938.08,895.98,14.87
40.552155,950.54,909.37,14.91
40.567782,951.96,914.22,14.48
40.583409,964.37,919.28,15.88
40.599036,967.36,920.61,15.04
40.614663,967.14,924.65,14.65
40.630290,965.56,930.66,11.70
40.645917,963.68,918.36,15.77
40.661544,956.91,920.27,18.83
40.677172,948.25,907.90,16.00
40.692799,951.21,899.38,9.43
40.708426,936.21,884.99,13.75
40.724053,930.87,878.31,14.04
40.739680,926.42,874.84,13.74
40.755307,912.56,863.68,11.64
40.770934,902.77,863.78,16.71
40.786561,905.21,852.95,11.87
40.802188,907.43,846.28,17.09
40.817815,890.51,839.22,13.48
40.833442,893.33,833.52,14.39
40.849069,892.67,840.68,14.06
40.864696,890.29,830.78,16.05
40.880323,892.96,827.73,12.58
40.895950,885.43,824.99,17.90
40.911577,880.39,821.36,14.91
40.927204,877.69,814.80,13.51
40.942831,872.45,811.81,11.58
40.958458,867.74,809.74,12.93
40.974085,861.97,796.04,14.62
40.989712,863.29,792.18,14.86
41.005339,861.90,792.86,12.66
41.020966,862.94,792.84,13.39
41.036593,853.09,796.79,18.21
41.052220,864.46,802.13,13.92
41.067847,865.15,807.44,16.31
41.083474,875.54,809.12,12.93
41.099101,888.17,833.95,13.99
41.114728,898.34,841.21,14.85
41.130356,903.55,855.68,13.90
41.145983,917.70,865.86,12.87
41.161610,932.16,880.90,18.69
41.177237,938.12,895.86,16.42
41.192864,951.13,906.23,15.78
41.208491,955.43,916.77,15.23
41.224118,960.15,922.25,15.31
41.239745,964.52,929.03,15.34
41.255372,957.93,924.68,15.79
41.270999,963.55,928.31,18.96
41.286626,963.37,918.54,12.21
41.302253,953.31,906.77,14.15
41.317880,946.43,905.21,13.64
41.333507,944.64,898.31,15.34
41.349134,936.25,883.54,18.16
41.364761,925.55,869.82,18.30
41.380388,915.78,863.41,17.10
41.396015,908.93,862.02,15.48
41.411642,906.12,854.13,15.74
41.427269,902.79,849.23,16.66
41.442896,896.63,843.04,14.30
41.458523,896.61,841.60,18.37
41.474150,890.03,836.37,17.19
41.489777,892.00,832.67,14.71
41.505404,887.20,834.68,13.83
41.521031,885.00,819.86,14.77
41.536658,881.34,821.86,16.38
41.552285,879.28,810.58,18.69
41.567912,867.82,812.93,14.20
41.583540,868.84,803.16,13.49
41.599167,859.76,798.56,15.29
41.614794,860.50,797.50,15.11
41.630421,854.83,790.05,10.85
41.646048,860.28,796.12,12.64
41.661675,853.68,794.39,15.44
41.677302,864.68,800.07,15.42
41.692929,867.26,802.01,14.11
41.708556,867.93,811.66,14.02
41.724183,880.57,821.62,17.71
41.739810,896.90,836.64,15.08
41.755437,903.48,845.29,14.09
41.771064,916.66,866.63,14.37
41.786691,922.29,881.47,18.50
41.802318,933.62,888.83,12.18
41.817945,949.55,900.22,18.95
41.833572,951.81,918.89,15.42
41.849199,963.72,921.63,16.02
41.864826,963.36,922.99,14.60
41.880453,961.45,929.63,15.88
41.896080,960.20,929.48,15.42
41.911707,963.79,923.89,15.83
41.927334,956.58,918.19,15.43
41.942961,955.26,904.27,13.14
41.958588,945.05,895.70,18.24
41.974215,932.52,887.68,15.87
41.989842,926.81,879.65,13.78
42.005469,917.97,867.86,14.20
42.021096,911.09,864.44,14.67
42.036724,909.07,848.11,15.13
42.052351,902.19,845.93,14.36
42.067978,900.21,849.57,16.78
42.083605,896.16,840.88,14.70
42.099232,888.77,837.96,17.29
42.114859,890.30,831.71,14.30
42.130486,891.59,824.56,14.00
42.146113,881.86,831.65,13.19
42.161740,886.30,823.76,15.34
42.177367,876.27,820.10,16.45
42.192994,872.42,810.07,13.61
42.208621,866.08,808.04,13.49
42.224248,863.36,800.99,17.74
42.239875,863.67,795.77,14.08
42.255502,860.97,787.26,14.17
42.271129,854.46,787.79,20.06
42.286756,858.41,791.87,16.72
42.302383,854.64,795.09,17.16
42.318010,867.10,792.61,13.80
42.333637,865.89,806.46,16.26
42.349264,877.95,816.22,15.29
42.364891,885.96,825.07,14.29
42.380518,895.27,835.02,12.35
42.396145,906.95,853.56,13.00
42.411772,917.16,868.84,9.02
42.427399,932.19,879.87,17.53
42.443026,940.54,894.07,15.44
42.458653,945.35,904.64,12.30
42.474281,951.64,915.51,14.79
42.489908,960.27,920.49,12.42
42.505535,961.54,924.02,13.35
42.521162,964.05,924.18,14.70
42.536789,959.25,921.00,14.75
42.552416,958.49,912.40,15.49
42.568043,949.51,909.86,14.03
42.583670,947.04,898.32,14.65
42.599297,934.74,896.02,14.74
42.614924,929.04,879.33,10.80
42.630551,917.47,872.72,17.90
42.646178,914.56,867.03,15.42
42.661805,910.00,859.26,13.40
42.677432,904.87,854.58,15.19
42.693059,902.10,845.87,15.48
42.708686,896.75,841.59,14.91
42.724313,887.99,834.70,16.25
42.739940,893.14,835.37,16.63
42.755567,888.58,832.00,16.81
42.771194,883.68,827.96,12.14
42.786821,882.01,822.61,16.41
42.802448,873.31,815.67,14.53
42.818075,870.08,815.22,13.42
42.833702,872.57,800.26,12.25
42.849329,865.01,804.18,16.47
42.864956,860.20,802.41,11.05
42.880583,854.23,788.55,14.14
42.896210,855.64,795.16,18.47
42.911837,854.95,790.05,16.76
42.927465,855.75,792.03,14.90
42.943092,854.99,796.34,13.87
42.958719,862.62,798.50,14.96
42.974346,867.97,811.34,15.56
42.989973,878.53,816.83,14.06
43.005600,894.98,830.54,14.96
43.021227,899.87,840.76,12.30
43.036854,912.49,853.90,18.94
43.052481,923.77,877.15,13.76
43.068108,936.21,886.94,14.74
43.083735,947.26,904.72,15.30
43.099362,951.16,908.95,15.65
43.114989,959.75,922.99,10.39
43.130616,963.61,924.50,16.15
43.146243,960.89,922.08,12.70
43.161870,959.70,926.43,17.48
43.177497,959.41,919.33,12.24
43.193124,948.59,907.80,14.32
43.208751,945.51,900.25,16.87
43.224378,939.96,894.66,15.88
43.240005,933.17,877.54,13.58
43.255632,919.26,879.62,17.25
43.271259,915.18,865.87,13.27
43.286886,907.86,859.18,14.20
43.302513,900.50,850.43,11.06
43.318140,895.03,851.48,16.69
43.333767,897.90,842.28,20.10
43.349394,894.01,835.54,15.62
43.365021,889.12,832.72,12.20
43.380649,884.40,827.73,16.63
43.396276,882.99,828.21,12.99
43.411903,886.93,822.81,17.18
43.427530,880.93,817.60,11.22
43.443157,873.14,815.39,13.98
43.458784,869.08,801.16,14.15
43.474411,865.69,804.78,12.86
43.490038,855.15,803.96,12.99
43.505665,858.84,797.68,16.84
