timestamp,ppg_red,ppg_infrared,ppg_ambient
29.049901,916.13,866.57,13.68
29.065528,907.09,862.89,15.72
29.081154,901.83,856.38,14.52
29.096781,903.24,845.31,17.22
29.112408,896.20,846.88,18.67
29.128034,890.94,845.80,13.62
29.143661,890.65,842.16,16.74
29.159287,883.62,837.81,15.74
29.174914,881.24,830.65,17.48
29.190541,881.09,830.53,14.37
29.206167,881.33,831.13,15.16
29.221794,882.56,833.31,12.88
29.237421,882.12,828.36,15.88
29.253047,876.98,820.82,15.24
29.268674,871.13,820.67,15.74
29.284300,865.77,818.24,14.62
29.299927,866.25,812.60,12.83
29.315554,862.56,809.75,15.45
29.331180,864.74,806.13,16.60
29.346807,856.10,803.72,14.21
29.362434,851.90,796.22,13.52
29.378060,851.68,795.11,15.36
29.393687,851.10,793.70,14.65
29.409313,844.04,790.30,15.19
29.424940,848.31,791.98,15.25
29.440567,852.11,791.06,13.46
29.456193,848.71,795.75,16.23
29.471820,853.74,798.49,16.77
29.487447,852.53,800.55,17.96
29.503073,859.76,807.24,16.26
29.518700,862.08,812.76,10.04
29.534326,870.75,824.95,17.81
29.549953,879.71,828.05,15.05
29.565580,888.31,844.71,15.27
29.581206,905.46,851.63,15.74
29.596833,906.26,856.94,16.29
29.612460,915.46,876.63,10.69
29.628086,926.68,882.77,16.08
29.643713,929.67,887.17,12.74
29.659340,933.85,900.97,15.30
29.674966,940.98,907.15,16.92
29.690593,954.97,912.68,16.52
29.706219,957.95,921.77,16.39
29.721846,955.57,928.71,11.53
29.737473,967.40,929.02,15.82
29.753099,964.78,929.08,10.77
29.768726,958.79,922.39,14.88
29.784353,955.33,922.53,14.83
29.799979,958.18,923.33,16.68
29.815606,951.27,913.79,13.96
29.831232,951.67,905.57,16.71
29.846859,938.30,898.15,16.91
29.862486,935.82,892.35,17.87
29.878112,928.30,888.93,9.80
29.893739,918.24,878.47,13.25
29.909366,919.61,875.93,14.08
29.924992,917.34,870.26,14.78
29.940619,909.01,864.95,17.18
29.956245,905.04,859.51,14.92
29.971872,903.80,851.53,14.76
29.987499,896.12,844.58,13.32
30.003125,897.76,845.79,17.44
30.018752,891.46,842.79,12.37
30.034379,894.79,836.28,17.13
30.050005,884.73,843.00,17.06
30.065632,890.49,834.81,13.63
30.081258,886.40,829.76,12.20
30.096885,884.44,830.71,18.43
30.112512,881.88,827.23,13.05
30.128138,869.96,824.36,16.54
30.143765,873.82,820.39,16.46
30.159392,867.58,823.60,15.25
30.175018,870.57,813.59,15.67
30.190645,863.97,805.35,11.66
30.206271,861.18,814.44,15.72
30.221898,857.66,803.01,16.18
30.237525,857.06,803.83,15.59
30.253151,855.39,797.78,12.01
30.268778,850.22,792.59,18.07
30.284405,848.30,792.10,15.15
30.300031,849.94,788.14,13.67
30.315658,843.45,793.18,16.89
30.331285,856.95,790.56,14.90
30.346911,852.88,795.07,17.21
30.362538,857.28,804.17,13.29
30.378164,860.64,802.98,12.21
30.393791,864.99,814.46,16.76
30.409418,873.97,815.08,15.58
30.425044,883.63,829.45,16.93
30.440671,888.93,835.61,15.11
30.456298,898.18,852.14,12.43
30.471924,910.41,856.42,14.93
30.487551,920.02,872.39,17.06
30.503177,925.08,883.00,13.58
30.518804,937.72,885.97,16.83
30.534431,944.27,898.11,13.96
30.550057,947.37,907.42,12.42
30.565684,948.19,912.56,14.56
30.581311,960.48,919.75,15.42
30.596937,960.67,919.13,14.54
30.612564,963.86,933.78,14.34
30.628190,965.73,925.44,19.57
30.643817,965.91,923.20,16.16
30.659444,962.27,926.20,16.14
30.675070,957.47,919.49,14.04
30.690697,956.05,915.92,13.33
30.706324,955.45,912.67,14.25
30.721950,946.60,908.37,17.93
30.737577,937.25,896.46,16.23
30.753203,931.81,887.77,15.93
30.768830,930.88,885.69,13.58
30.784457,924.17,880.63,12.68
30.800083,918.29,876.26,13.89
30.815710,909.14,864.78,15.14
30.831337,911.09,859.87,14.13
30.846963,905.92,852.60,17.61
30.862590,899.77,856.04,9.43
30.878216,895.63,848.19,11.04
30.893843,892.55,845.06,16.13
30.909470,891.52,836.88,17.60
30.925096,886.45,841.99,15.30
30.940723,887.29,836.26,11.78
30.956350,881.26,829.92,11.67
30.971976,886.19,831.75,15.24
30.987603,880.22,832.73,16.21
31.003230,874.73,824.67,13.29
31.018856,877.34,825.23,12.56
31.034483,876.33,823.86,12.55
31.050109,872.83,815.74,16.04
31.065736,869.11,813.63,15.71
31.081363,864.30,809.26,14.25
31.096989,857.69,807.10,15.23
31.112616,856.03,800.13,13.16
31.128243,854.12,799.06,16.39
31.143869,848.55,796.38,17.82
31.159496,854.50,789.41,12.92
31.175122,854.25,788.88,15.98
31.190749,851.55,796.86,11.95
31.206376,844.98,785.63,15.74
31.222002,847.79,798.91,16.01
31.237629,851.94,796.57,16.68
31.253256,860.06,801.91,10.91
31.268882,865.58,811.84,12.89
31.284509,867.22,816.09,11.65
31.300135,881.01,829.03,14.29
31.315762,892.38,836.87,10.39
31.331389,897.73,850.82,16.38
31.347015,905.29,857.60,14.87
31.362642,908.93,866.86,14.37
31.378269,915.75,873.31,13.94
31.393895,930.67,882.12,14.24
31.409522,937.35,893.75,15.26
31.425148,948.13,903.02,17.42
31.440775,948.51,917.21,19.58
31.456402,956.18,917.86,14.58
31.472028,964.69,921.35,16.59
31.487655,964.60,923.99,15.57
31.503282,966.70,929.13,18.15
31.518908,962.83,928.86,11.00
31.534535,956.59,926.75,13.12
31.550161,966.26,924.64,13.20
31.565788,959.81,919.95,12.80
31.581415,957.38,913.53,15.62
31.597041,951.16,909.39,15.53
31.612668,947.36,902.45,13.28
31.628295,940.71,889.77,16.93
31.643921,932.57,883.16,15.35
31.659548,927.94,876.39,15.40
31.675174,921.76,875.46,16.06
31.690801,914.75,869.65,19.50
31.706428,913.49,861.96,10.28
31.722054,907.90,857.66,16.28
31.737681,896.28,853.77,10.75
31.753308,903.43,842.98,12.06
31.768934,894.52,849.05,13.55
31.784561,895.15,842.70,15.71
31.800188,885.92,840.44,16.08
31.815814,892.19,841.62,14.74
31.831441,885.85,839.02,16.98
31.847067,892.40,835.93,13.48
31.862694,886.92,829.70,18.88
31.878321,876.71,829.71,13.97
31.893947,879.60,829.98,15.31
31.909574,881.77,827.63,12.78
31.925201,871.91,817.58,13.14
31.940827,871.00,813.33,18.62
31.956454,874.71,812.54,15.88
31.972080,869.47,814.22,14.03
31.987707,866.51,810.30,11.36
32.003334,862.39,802.30,14.88
32.018960,856.54,797.78,17.96
32.034587,849.54,794.94,13.15
32.050214,856.80,798.18,14.77
32.065840,851.67,794.54,15.55
32.081467,853.97,797.09,16.76
32.097093,847.48,795.78,10.79
32.112720,852.58,795.62,15.65
32.128347,858.65,796.09,11.85
32.143973,861.16,806.96,11.88
32.159600,870.99,817.55,13.66
32.175227,873.44,821.07,17.19
32.190853,886.50,831.96,14.66
32.206480,890.05,839.32,18.22
32.222106,898.21,855.28,18.33
32.237733,912.68,860.14,18.11
32.253360,913.31,869.10,15.53
32.268986,930.01,877.85,17.03
32.284613,938.58,893.64,15.31
32.300240,939.58,896.16,13.69
32.315866,949.56,902.65,12.01
32.331493,954.47,909.54,17.06
32.347119,962.69,922.12,13.58
32.362746,967.65,927.03,14.31
32.378373,966.58,924.84,16.11
32.393999,972.46,927.80,10.72
32.409626,966.13,926.83,11.77
32.425253,961.40,924.92,18.47
32.440879,959.52,928.99,18.50
32.456506,959.44,922.55,17.25
32.472133,953.78,913.25,14.59
32.487759,947.12,911.02,14.09
32.503386,939.12,902.07,15.83
32.519012,940.44,897.29,16.58
32.534639,930.47,890.83,13.04
32.550266,931.01,882.59,17.59
32.565892,921.35,876.11,14.70
32.581519,913.58,866.32,15.39
32.597146,907.29,859.18,18.45
32.612772,901.49,863.05,16.49
32.628399,904.70,851.48,16.48
32.644025,899.35,851.86,16.88
32.659652,894.65,844.26,16.69
32.675279,895.48,845.83,15.48
32.690905,891.75,841.29,15.95
32.706532,887.68,840.85,15.89
32.722159,893.17,834.61,15.80
32.737785,893.48,826.49,15.38
32.753412,886.10,831.53,12.77
32.769038,886.40,828.00,16.30
32.784665,880.51,826.83,16.07
32.800292,874.31,826.80,16.81
32.815918,879.51,817.50,15.26
32.831545,867.30,818.84,17.60
32.847172,867.71,815.68,11.56
32.862798,862.28,808.82,14.15
32.878425,859.82,804.06,17.78
32.894051,863.62,800.51,15.84
32.909678,856.35,802.49,16.27
32.925305,848.66,800.19,15.59
32.940931,855.45,789.73,14.82
32.956558,858.47,794.12,18.15
32.972185,851.23,793.61,16.65
32.987811,849.47,797.62,12.11
33.003438,856.29,801.97,16.94
33.019064,869.17,808.09,13.43
33.034691,861.04,814.03,10.39
33.050318,871.60,819.61,12.38
33.065944,882.63,826.76,16.27
33.081571,889.61,834.06,11.54
33.097198,896.99,851.31,14.34
33.112824,908.80,856.08,16.44
33.128451,919.52,868.85,17.51
33.144078,916.56,878.63,14.36
33.159704,935.06,890.27,15.02
33.175331,944.07,891.88,15.49
33.190957,951.10,910.10,12.44
33.206584,955.70,913.63,15.37
33.222211,965.15,919.96,14.37
33.237837,959.82,924.96,14.58
33.253464,966.19,930.08,14.40
33.269091,969.81,933.61,14.36
33.284717,968.65,928.71,16.05
33.300344,971.31,924.99,14.13
33.315970,974.19,932.91,14.39
33.331597,959.06,925.39,16.77
33.347224,961.04,915.06,14.89
33.362850,956.08,910.62,15.48
33.378477,953.14,905.43,13.05
33.394104,936.46,896.86,9.58
33.409730,939.76,891.81,12.63
33.425357,937.00,889.24,16.07
33.440983,926.64,880.67,14.09
33.456610,920.87,872.62,15.09
33.472237,917.27,864.80,15.91
33.487863,911.27,863.59,14.32
33.503490,914.24,856.37,12.97
33.519117,901.71,850.69,14.39
33.534743,906.10,849.16,15.19
33.550370,898.43,850.13,15.41
33.565996,890.62,845.96,16.37
33.581623,894.01,843.51,16.23
33.597250,887.23,839.21,14.36
33.612876,886.96,836.27,14.12
33.628503,886.90,827.93,19.04
33.644130,882.87,828.89,16.16
33.659756,888.87,828.86,13.98
33.675383,876.18,829.45,15.27
33.691009,874.78,826.43,15.51
33.706636,874.59,817.88,18.36
33.722263,870.28,811.31,15.30
33.737889,869.03,810.86,16.46
33.753516,862.16,805.90,11.47
33.769143,858.46,803.99,13.74
33.784769,856.51,797.50,14.79
33.800396,856.58,791.70,10.92
33.816023,853.98,791.86,11.90
33.831649,850.88,791.48,16.28
33.847276,854.15,795.74,13.55
33.862902,852.90,800.87,12.17
33.878529,865.32,796.91,18.21
33.894156,857.60,805.05,18.45
33.909782,861.93,809.80,9.83
33.925409,874.62,810.82,13.40
33.941036,879.97,817.54,14.35
33.956662,882.95,835.85,16.55
33.972289,896.46,839.44,15.32
33.987915,902.71,856.07,14.22
34.003542,912.66,864.52,12.54
34.019169,927.92,873.24,17.15
34.034795,933.08,884.69,16.02
34.050422,937.65,895.55,13.36
34.066049,945.05,907.32,13.38
34.081675,955.94,908.95,11.30
34.097302,957.91,909.45,13.43
34.112928,963.27,925.10,10.41
34.128555,970.54,924.06,16.00
34.144182,973.23,925.90,16.60
34.159808,974.07,927.07,16.01
34.175435,970.12,930.58,13.21
34.191062,964.09,927.17,15.80
34.206688,972.41,923.64,14.24
34.222315,961.49,918.35,16.23
34.237941,958.12,915.21,14.15
34.253568,951.65,909.36,16.63
34.269195,948.80,907.26,15.41
34.284821,940.82,896.64,15.21
34.300448,935.31,889.68,16.24
34.316075,926.58,883.47,13.65
34.331701,923.48,878.31,13.60
34.347328,922.82,871.79,12.83
34.362954,923.75,867.45,14.57
34.378581,910.66,859.63,17.81
34.394208,907.86,861.44,16.96
34.409834,901.29,850.62,14.14
34.425461,905.18,847.36,14.27
34.441088,900.43,846.76,13.55
34.456714,901.53,846.30,17.01
34.472341,896.10,840.25,14.87
34.487967,891.44,841.39,13.01
34.503594,886.64,837.82,13.49
34.519221,885.92,840.03,14.40
34.534847,885.17,829.50,15.17
34.550474,881.74,829.62,14.19
34.566101,877.70,821.90,15.12
34.581727,879.29,816.87,12.15
34.597354,870.07,818.45,11.58
34.612981,872.72,808.38,13.27
34.628607,867.93,806.06,18.14
34.644234,868.01,807.41,14.24
34.659860,861.19,808.51,14.65
34.675487,858.43,802.87,14.51
34.691114,851.80,796.15,15.07
34.706740,846.71,795.41,12.40
34.722367,850.98,795.28,11.10
34.737994,853.93,799.84,12.48
34.753620,860.20,793.44,15.10
34.769247,853.81,799.00,15.87
34.784873,866.18,810.15,17.37
34.800500,867.55,811.62,15.63
34.816127,874.01,819.56,13.47
34.831753,878.88,827.51,16.56
34.847380,889.83,837.59,16.54
34.863007,897.24,848.91,12.16
34.878633,905.24,858.40,15.20
34.894260,915.51,870.59,14.93
34.909886,928.05,880.22,16.27
34.925513,934.68,886.22,17.56
34.941140,943.31,895.07,15.94
34.956766,945.56,903.67,18.09
34.972393,954.42,915.37,14.83
34.988020,968.23,916.72,13.60
35.003646,968.43,928.07,15.50
35.019273,972.08,931.17,12.94
35.034899,973.05,929.94,12.64
35.050526,973.33,926.49,13.63
35.066153,974.21,931.30,16.34
35.081779,970.84,928.87,17.23
35.097406,968.87,919.95,12.93
35.113033,967.92,921.70,14.10
35.128659,960.31,914.36,15.42
35.144286,955.39,905.00,12.65
35.159912,948.65,902.96,16.86
35.175539,943.73,892.61,16.95
35.191166,935.82,884.84,13.78
35.206792,934.32,891.23,9.49
35.222419,927.50,877.97,11.83
35.238046,924.02,865.94,15.52
35.253672,913.41,865.26,11.71
35.269299,910.90,860.62,18.51
35.284926,908.17,854.09,20.50
35.300552,900.92,849.12,13.87
35.316179,902.66,847.62,13.99
35.331805,899.93,843.79,12.98
35.347432,894.81,851.39,14.26
35.363059,896.14,844.06,12.79
35.378685,894.46,836.04,15.14
35.394312,889.78,834.56,13.64
35.409939,890.78,827.45,13.75
35.425565,891.70,831.42,13.58
35.441192,883.58,830.69,18.57
35.456818,874.76,822.18,14.38
35.472445,871.75,815.29,15.82
35.488072,871.44,816.99,12.82
35.503698,869.49,817.67,17.32
35.519325,860.90,806.99,12.26
35.534952,864.34,806.04,13.09
35.550578,860.27,800.02,13.28
35.566205,861.20,801.03,11.12
35.581831,860.33,796.07,14.00
35.597458,851.17,799.65,11.96
35.613085,856.34,795.70,15.43
35.628711,855.51,796.37,13.21
35.644338,855.42,798.81,20.09
35.659965,863.16,803.01,16.53
35.675591,862.06,808.62,10.67
35.691218,873.23,815.41,14.74
35.706844,879.67,820.39,14.74
35.722471,883.51,833.45,17.00
35.738098,891.20,836.56,17.49
35.753724,895.92,849.15,14.15
35.769351,911.97,856.34,15.81
35.784978,922.80,870.16,15.35
35.800604,924.37,883.68,15.39
35.816231,940.98,890.12,12.94
35.831857,947.99,898.69,13.79
35.847484,956.95,908.03,18.40
35.863111,967.67,921.10,16.91
35.878737,969.68,928.70,12.62
35.894364,974.12,932.37,15.64
35.909991,974.36,928.57,12.70
35.925617,977.26,933.41,12.63
35.941244,975.74,931.30,13.17
35.956871,975.36,931.94,14.81
35.972497,975.16,930.11,15.81
35.988124,968.88,921.17,13.59
36.003750,965.14,915.42,17.21
36.019377,957.20,914.49,16.61
36.035004,952.84,904.20,14.72
36.050630,949.49,899.95,12.90
36.066257,943.17,893.56,10.83
36.081884,932.14,889.95,14.46
36.097510,926.67,875.32,16.88
36.113137,917.33,868.31,16.14
36.128763,921.15,865.20,17.43
36.144390,914.89,860.93,14.49
36.160017,913.13,860.89,14.49
36.175643,906.28,851.95,17.26
36.191270,903.73,847.76,19.42
36.206897,898.55,847.47,15.67
36.222523,902.64,842.45,11.74
36.238150,895.78,841.24,13.54
36.253776,892.15,843.33,16.71
36.269403,889.13,837.96,14.85
36.285030,891.44,837.71,10.67
36.300656,890.32,832.85,17.39
36.316283,883.77,826.84,13.95
36.331910,881.99,832.87,17.37
36.347536,877.53,816.65,11.50
36.363163,872.41,814.03,12.23
36.378789,871.99,823.11,17.74
36.394416,873.56,809.40,15.21
36.410043,861.18,810.28,11.46
36.425669,865.11,804.08,16.16
36.441296,862.04,800.84,17.77
36.456923,852.52,798.33,19.90
36.472549,856.13,797.63,17.22
36.488176,847.48,796.89,15.42
36.503802,850.46,799.12,15.72
36.519429,858.56,802.64,16.40
36.535056,857.96,801.55,15.36
36.550682,864.46,807.50,15.71
36.566309,871.17,805.91,14.40
36.581936,878.67,813.44,14.92
36.597562,884.08,820.57,13.70
36.613189,892.71,839.26,16.18
36.628816,898.70,842.40,17.39
36.644442,909.04,850.47,17.69
36.660069,916.49,864.70,15.90
36.675695,929.33,874.49,15.96
36.691322,939.94,887.23,15.72
36.706949,947.58,899.56,16.81
36.722575,955.67,902.38,15.05
36.738202,960.59,912.11,14.54
36.753829,966.46,917.87,13.68
36.769455,972.64,925.22,16.07
36.785082,973.73,931.16,14.30
36.800708,980.52,937.91,12.80
36.816335,982.03,938.87,17.22
36.831962,981.10,930.50,13.89
36.847588,974.40,925.83,12.64
36.863215,965.07,921.92,14.82
36.878842,969.42,918.60,12.04
36.894468,963.15,921.66,16.67
36.910095,963.16,905.19,18.76
36.925721,954.30,905.31,18.11
36.941348,948.38,897.51,13.15
36.956975,936.32,897.58,15.73
36.972601,936.43,882.84,18.81
36.988228,928.59,876.31,12.74
37.003855,925.05,872.02,18.66
37.019481,920.41,869.45,18.10
37.035108,911.55,859.81,12.86
37.050734,907.59,855.36,16.57
37.066361,905.56,847.18,14.29
37.081988,906.64,846.67,13.36
37.097614,899.16,847.66,19.40
37.113241,896.32,841.16,15.00
37.128868,894.76,835.39,15.84
37.144494,890.80,838.29,15.86
37.160121,891.64,837.96,15.25
37.175747,888.34,839.50,9.18
37.191374,888.41,834.07,14.94
37.207001,888.86,826.46,16.38
37.222627,881.70,826.87,14.69
37.238254,875.83,823.73,13.60
37.253881,874.60,814.99,15.29
37.269507,874.80,814.72,16.72
37.285134,871.02,808.30,16.19
37.300760,859.97,808.86,16.28
37.316387,861.15,801.82,14.67
37.332014,853.16,803.65,16.70
37.347640,858.07,802.09,14.71
37.363267,854.06,793.48,10.86
37.378894,853.11,799.89,16.34
37.394520,856.98,797.26,14.07
37.410147,860.00,804.28,13.55
37.425774,857.76,803.82,16.10
37.441400,867.72,805.23,12.35
37.457027,870.73,808.58,12.16
37.472653,870.22,815.71,17.66
37.488280,879.62,829.78,14.23
37.503907,887.64,834.74,14.80
37.519533,896.18,845.23,14.26
37.535160,908.20,852.85,17.62
37.550787,921.11,865.51,18.43
37.566413,933.77,878.49,12.25
37.582040,934.12,884.99,15.98
37.597666,947.33,894.39,13.10
37.613293,954.45,904.30,11.01
37.628920,962.21,918.95,14.19
37.644546,967.12,923.42,19.12
37.660173,977.86,923.67,9.40
37.675800,977.87,926.75,15.27
37.691426,984.42,925.47,11.09
37.707053,979.75,930.47,14.39
37.722679,976.41,927.47,13.42
37.738306,965.74,924.01,14.14
37.753933,974.87,928.45,11.15
37.769559,965.59,923.69,11.77
37.785186,968.38,913.77,13.84
37.800813,956.15,902.03,15.89
37.816439,952.02,897.88,18.23
37.832066,942.88,894.64,14.13
37.847692,942.54,890.08,15.39
37.863319,936.01,885.47,15.87
37.878946,922.40,876.15,15.14
37.894572,924.84,872.05,14.78
37.910199,911.69,871.30,18.07
37.925826,908.92,859.88,16.25
37.941452,904.08,848.99,17.29
37.957079,909.23,849.27,16.27
37.972705,902.39,849.64,17.11
37.988332,901.15,845.03,18.36
38.003959,892.77,844.08,16.41
38.019585,894.90,841.89,16.09
38.035212,892.93,837.51,17.26
38.050839,887.42,834.81,17.54
38.066465,885.93,832.81,14.28
38.082092,886.63,828.59,17.23
38.097719,880.13,832.44,12.92
38.113345,876.33,822.30,13.36
38.128972,873.12,819.73,14.47
38.144598,874.96,821.60,15.67
38.160225,869.03,811.37,16.31
38.175852,860.29,814.07,14.91
38.191478,860.79,806.32,13.62
38.207105,862.67,801.61,16.84
38.222732,852.58,799.75,15.17
38.238358,856.66,794.21,14.23
38.253985,850.42,792.65,15.07
38.269611,848.77,794.68,16.62
38.285238,853.45,792.43,15.38
38.300865,850.02,792.18,14.75
38.316491,863.62,802.75,13.61
38.332118,866.05,802.11,15.40
38.347745,869.06,820.56,16.83
38.363371,879.36,816.73,9.92
38.378998,885.31,827.20,16.06
38.394624,892.29,841.90,14.76
38.410251,897.52,850.81,13.98
38.425878,912.47,858.13,15.35
38.441504,919.48,869.80,17.58
38.457131,931.44,878.55,12.86
38.472758,938.62,890.26,16.36
38.488384,948.84,900.35,13.61
38.504011,955.48,906.26,15.09
38.519637,958.25,916.60,16.72
38.535264,971.29,926.31,13.04
38.550891,976.08,918.83,14.12
38.566517,973.10,928.36,16.21
38.582144,982.26,932.28,14.69
38.597771,979.52,928.22,16.52
38.613397,976.46,929.63,11.76
38.629024,967.47,928.48,15.12
38.644650,966.16,927.80,15.43
38.660277,967.41,917.02,15.78
38.675904,958.06,916.58,11.92
38.691530,954.72,904.40,15.03
38.707157,945.85,895.42,15.78
38.722784,951.41,891.80,16.40
38.738410,939.21,881.50,15.26
38.754037,936.99,879.99,13.78
38.769664,923.40,871.72,15.22
38.785290,922.74,865.06,19.39
38.800917,920.04,862.89,16.02
38.816543,913.61,858.03,16.49
38.832170,904.02,850.22,14.53
38.847797,905.15,852.55,14.10
38.863423,906.01,850.06,19.73
38.879050,904.30,845.27,12.71
38.894677,896.39,841.58,14.36
38.910303,892.72,838.61,10.71
38.925930,895.39,835.37,12.85
38.941556,886.13,835.34,16.06
38.957183,883.60,833.94,15.90
38.972810,888.01,831.96,14.66
38.988436,880.88,829.37,15.64
39.004063,880.49,824.12,17.71
39.019690,877.56,821.64,14.93
39.035316,870.20,813.15,15.58
39.050943,869.25,812.75,15.24
39.066569,863.24,807.62,15.25
39.082196,860.42,795.84,15.88
39.097823,856.44,799.14,17.01
39.113449,857.02,801.63,15.06
39.129076,859.14,792.05,13.29
39.144703,855.27,793.14,13.97
39.160329,851.81,796.10,13.60
39.175956,851.46,798.79,16.96
39.191582,854.56,798.38,11.85
39.207209,856.73,801.28,15.04
39.222836,871.04,811.30,17.45
39.238462,872.63,808.27,17.13
39.254089,874.25,825.71,15.59
39.269716,884.54,826.47,15.84
39.285342,898.37,844.27,14.38
39.300969,908.31,846.75,17.48
39.316595,912.84,860.54,15.57
39.332222,921.41,866.40,12.24
39.347849,929.71,877.21,11.93
39.363475,937.93,893.62,15.24
39.379102,949.72,898.33,17.57
39.394729,959.50,908.26,13.50
39.410355,965.78,913.50,13.79
39.425982,965.71,918.80,14.07
39.441609,970.86,923.61,18.55
39.457235,978.21,926.21,11.30
39.472862,980.13,931.41,13.04
39.488488,975.42,933.20,17.98
39.504115,972.79,930.49,14.98
39.519742,973.62,924.78,14.16
39.535368,969.52,924.13,15.16
39.550995,965.09,918.46,13.85
39.566622,962.36,908.16,12.49
39.582248,957.04,907.08,15.09
39.597875,946.07,899.41,17.31
39.613501,943.38,891.14,12.80
39.629128,932.74,882.26,12.30
39.644755,934.27,874.50,8.47
39.660381,923.99,872.71,18.74
39.676008,914.47,865.44,18.65
39.691635,915.33,857.49,14.52
39.707261,906.35,861.76,11.51
39.722888,898.24,853.93,13.89
39.738514,904.17,846.89,15.15
39.754141,898.65,847.80,15.29
39.769768,894.47,844.78,13.25
39.785394,891.80,843.07,13.36
39.801021,896.67,834.76,12.42
39.816648,893.55,834.64,15.30
39.832274,889.86,829.77,13.51
39.847901,883.44,825.75,16.34
39.863527,879.27,829.47,14.91
39.879154,882.04,825.00,15.88
39.894781,877.89,820.19,17.47
39.910407,874.44,817.53,19.61
39.926034,869.68,813.06,18.77
39.941661,860.58,807.39,16.75
39.957287,863.51,804.58,10.33
39.972914,860.34,802.58,14.60
39.988540,856.30,801.89,17.87
40.004167,855.08,793.35,14.44
40.019794,848.00,795.55,19.19
40.035420,849.25,800.21,16.22
40.051047,854.89,796.38,14.03
40.066674,861.73,795.90,15.03
40.082300,857.54,797.27,13.98
40.097927,855.48,805.10,15.94
40.113553,872.71,810.14,16.20
40.129180,875.14,814.52,12.93
40.144807,871.15,818.35,13.49
40.160433,889.54,829.11,14.24
40.176060,892.52,839.00,13.37
40.191687,906.71,847.18,19.59
40.207313,906.67,864.49,11.21
40.222940,921.95,867.07,15.44
40.238567,937.39,878.90,18.41
40.254193,941.49,891.91,12.53
40.269820,948.85,900.44,14.01
40.285446,958.17,905.25,16.35
40.301073,961.28,914.83,13.38
40.316700,970.13,925.55,13.93
40.332326,975.59,929.55,14.27
40.347953,977.20,927.74,10.36
40.363580,976.22,927.49,13.22
40.379206,981.36,926.26,17.31
40.394833,986.29,924.23,12.15
40.410459,973.82,921.19,14.45
40.426086,962.73,921.46,17.34
40.441713,965.41,918.47,13.05
40.457339,954.79,901.39,14.28
40.472966,947.87,908.50,16.50
40.488593,947.40,895.88,15.04
40.504219,932.20,888.78,15.28
40.519846,932.74,882.01,16.05
40.535472,928.08,878.64,15.99
40.551099,926.12,865.18,15.16
40.566726,919.46,858.81,14.16
40.582352,909.57,857.83,14.46
40.597979,908.26,849.94,14.28
40.613606,900.00,854.39,16.74
40.629232,901.11,845.98,16.21
40.644859,893.53,845.58,13.68
40.660485,895.82,845.08,16.53
40.676112,891.63,843.69,18.66
40.691739,888.35,832.98,12.20
40.707365,891.87,833.95,16.84
40.722992,887.91,832.60,17.92
40.738619,878.93,827.11,17.26
40.754245,884.50,829.33,18.79
40.769872,874.04,825.41,16.75
40.785498,874.69,822.32,11.17
40.801125,874.58,816.97,12.55
40.816752,865.54,808.23,18.44
40.832378,860.71,807.94,12.42
40.848005,862.20,803.53,14.67
40.863632,857.75,799.44,14.72
40.879258,853.35,797.28,17.73
40.894885,851.78,795.57,16.54
40.910512,847.80,791.60,13.03
40.926138,850.65,798.62,12.41
40.941765,849.41,786.50,13.62
40.957391,853.47,796.46,17.45
40.973018,860.82,799.87,16.01
40.988645,859.25,801.89,14.49
41.004271,865.07,805.61,16.38
41.019898,873.96,818.41,16.00
41.035525,876.07,823.17,19.34
41.051151,889.86,832.49,17.01
41.066778,896.81,839.91,14.59
41.082404,911.43,851.76,14.37
41.098031,911.82,863.86,17.77
41.113658,925.08,874.13,15.91
41.129284,937.30,882.50,13.74
41.144911,941.87,887.67,17.91
41.160538,958.03,899.71,14.09
41.176164,958.71,909.62,15.26
41.191791,969.07,914.20,13.92
41.207417,975.20,924.16,14.42
41.223044,974.28,922.63,10.36
41.238671,977.04,924.92,12.90
41.254297,975.29,927.55,15.86
41.269924,974.67,927.88,14.37
41.285551,972.51,928.99,18.09
41.301177,970.54,919.34,11.57
41.316804,969.22,918.03,12.59
41.332430,960.99,915.45,11.27
41.348057,956.45,901.78,11.39
41.363684,947.58,899.81,18.88
41.379310,950.85,891.13,14.71
41.394937,940.92,883.55,18.05
41.410564,927.02,883.85,14.98
41.426190,922.51,874.76,11.15
41.441817,921.17,867.87,17.79
41.457443,907.23,859.86,17.46
41.473070,908.28,858.37,16.74
41.488697,910.08,857.13,15.34
41.504323,899.04,847.01,14.59
41.519950,901.43,839.60,16.95
41.535577,897.44,836.28,14.08
41.551203,889.63,838.88,15.63
41.566830,889.68,835.39,11.19
41.582457,888.74,831.67,14.02
41.598083,883.08,832.65,16.31
41.613710,879.73,831.26,14.82
41.629336,883.98,826.33,16.64
41.644963,881.76,818.51,13.80
41.660590,875.42,813.43,13.55
41.676216,868.69,817.92,16.99
41.691843,872.79,813.88,17.14
41.707470,867.38,809.37,16.83
41.723096,859.85,804.62,15.20
41.738723,859.53,796.89,14.13
41.754349,856.85,799.16,15.06
41.769976,853.08,795.14,14.10
41.785603,853.39,795.65,16.74
41.801229,842.08,789.03,11.87
41.816856,853.50,792.72,17.97
41.832483,851.47,790.41,15.51
41.848109,851.93,793.35,17.04
41.863736,858.21,795.41,13.42
