timestamp,ppg_red,ppg_infrared,ppg_ambient
26.284672,845.21,787.79,16.38
26.300300,844.97,795.01,14.63
26.315927,842.48,792.81,18.98
26.331554,854.85,794.60,12.40
26.347181,857.64,807.07,14.02
26.362808,865.53,809.16,15.62
26.378435,871.58,821.29,13.63
26.394062,875.42,819.31,14.55
26.409689,884.12,832.05,15.11
26.425316,897.52,848.71,17.81
26.440943,901.39,857.82,13.18
26.456570,909.76,866.19,8.74
26.472197,924.94,877.11,17.93
26.487824,929.86,889.00,14.46
26.503451,933.48,893.63,17.66
26.519078,939.97,908.22,16.02
26.534705,954.30,911.73,13.92
26.550332,953.02,915.44,11.54
26.565959,952.68,920.33,16.89
26.581586,955.10,916.00,11.76
26.597213,956.72,919.66,15.40
26.612840,953.39,915.41,13.31
26.628467,953.84,916.61,17.58
26.644094,947.64,915.16,13.16
26.659721,941.03,904.48,17.89
26.675348,945.96,902.80,16.20
26.690975,940.07,894.62,14.50
26.706602,930.87,893.22,10.89
26.722229,914.22,884.13,14.35
26.737856,916.58,870.64,12.12
26.753484,909.53,866.88,13.24
26.769111,905.95,860.05,13.84
26.784738,896.76,851.57,15.94
26.800365,896.37,852.54,15.28
26.815992,893.62,842.50,16.63
26.831619,888.90,840.12,16.69
26.847246,887.13,839.53,12.40
26.862873,884.65,834.50,17.43
26.878500,878.52,838.46,9.94
26.894127,880.65,832.06,17.43
26.909754,879.75,829.41,11.36
26.925381,876.71,826.26,15.07
26.941008,875.13,822.69,18.74
26.956635,871.17,819.21,16.24
26.972262,871.56,814.92,16.47
26.987889,867.06,822.05,17.88
27.003516,860.04,815.76,12.74
27.019143,863.82,813.55,13.44
27.034770,861.35,804.96,18.23
27.050397,848.84,803.44,14.87
27.066024,850.46,796.95,16.67
27.081651,850.91,800.17,18.36
27.097278,850.41,787.45,13.89
27.112905,843.99,785.81,16.43
27.128532,842.37,790.49,13.54
27.144159,847.36,788.08,16.64
27.159786,848.94,788.20,16.02
27.175413,840.73,788.57,14.72
27.191041,846.43,790.50,15.37
27.206668,846.85,794.73,18.39
27.222295,855.45,798.10,16.19
27.237922,862.24,808.70,17.17
27.253549,871.11,816.04,14.43
27.269176,870.99,825.22,13.90
27.284803,884.77,836.31,10.38
27.300430,891.77,843.52,12.68
27.316057,899.50,853.29,16.23
27.331684,911.43,866.54,14.56
27.347311,917.95,877.02,15.12
27.362938,930.62,885.47,18.57
27.378565,937.73,895.33,15.04
27.394192,944.73,905.67,14.64
27.409819,945.48,907.08,17.94
27.425446,950.14,910.88,15.80
27.441073,947.54,916.44,14.19
27.456700,955.88,924.75,13.97
27.472327,958.86,922.89,14.52
27.487954,954.58,918.23,13.26
27.503581,951.92,916.21,12.92
27.519208,952.56,914.66,13.49
27.534835,954.06,911.95,10.43
27.550462,939.46,906.48,18.55
27.566089,944.78,897.64,12.69
27.581716,936.77,889.35,12.35
27.597343,935.31,887.59,14.87
27.612970,924.21,881.03,13.34
27.628597,916.12,873.31,11.66
27.644225,903.45,867.60,15.26
27.659852,903.00,864.11,9.93
27.675479,900.04,857.77,14.06
27.691106,893.91,854.14,11.61
27.706733,898.59,841.20,16.44
27.722360,891.27,837.80,12.40
27.737987,884.62,839.43,13.19
27.753614,885.59,836.96,14.99
27.769241,881.07,833.04,17.85
27.784868,882.07,834.88,13.73
27.800495,878.79,827.58,11.84
27.816122,875.55,827.00,14.91
27.831749,873.87,827.06,14.97
27.847376,870.09,822.91,16.36
27.863003,865.18,821.28,15.20
27.878630,862.73,820.74,13.54
27.894257,861.72,807.81,16.07
27.909884,860.35,806.79,13.96
27.925511,864.04,801.42,13.44
27.941138,854.50,801.53,13.29
27.956765,847.78,798.04,12.80
27.972392,849.90,791.65,9.04
27.988019,853.68,793.47,16.88
28.003646,843.40,792.62,15.01
28.019273,840.32,784.06,16.48
28.034900,842.40,785.90,16.38
28.050527,839.99,786.64,13.39
28.066154,845.07,790.42,15.35
28.081781,843.27,792.47,17.08
28.097409,847.98,797.77,14.70
28.113036,856.71,806.13,17.34
28.128663,862.59,813.14,9.55
28.144290,872.67,820.50,15.73
28.159917,878.47,832.75,16.20
28.175544,887.37,840.80,17.05
28.191171,900.56,846.87,16.46
28.206798,910.53,863.05,17.78
28.222425,913.70,875.24,15.74
28.238052,925.43,884.30,13.75
28.253679,930.45,894.53,13.16
28.269306,940.86,901.30,15.29
28.284933,946.22,908.43,11.90
28.300560,949.67,913.67,12.43
28.316187,954.19,914.31,14.62
28.331814,952.31,921.53,16.71
28.347441,952.63,923.37,14.85
28.363068,958.91,919.84,13.70
28.378695,956.72,921.36,11.27
28.394322,958.18,914.21,14.17
28.409949,954.96,914.23,14.40
28.425576,945.53,910.97,13.44
28.441203,942.49,906.58,16.49
28.456830,935.98,895.22,13.18
28.472457,931.41,889.03,11.77
28.488084,920.16,884.59,11.30
28.503711,918.78,878.16,17.33
28.519338,915.49,870.72,12.05
28.534965,910.46,866.66,15.05
28.550593,906.79,858.29,16.02
28.566220,903.08,856.40,14.65
28.581847,893.53,848.16,14.86
28.597474,892.50,847.92,17.61
28.613101,887.66,840.58,17.05
28.628728,890.72,841.05,14.38
28.644355,886.74,843.20,11.81
28.659982,881.74,833.97,12.90
28.675609,880.10,831.85,19.55
28.691236,881.57,829.25,14.79
28.706863,883.68,826.60,15.08
28.722490,878.90,826.94,13.40
28.738117,868.91,824.48,15.41
28.753744,874.14,812.59,16.34
28.769371,863.57,819.89,12.41
28.784998,862.93,814.24,13.18
28.800625,861.22,806.52,16.90
28.816252,857.59,801.17,14.75
28.831879,852.08,802.64,18.36
28.847506,857.20,800.19,15.68
28.863133,850.80,794.60,13.69
28.878760,848.88,791.24,14.27
28.894387,849.79,789.39,11.74
28.910014,845.57,786.53,17.85
28.925641,842.09,784.11,13.69
28.941268,851.09,793.96,12.81
28.956895,857.72,795.20,14.26
28.972522,858.05,793.16,15.87
28.988149,855.28,803.09,12.39
29.003777,857.13,809.17,16.34
29.019404,873.42,814.44,17.91
29.035031,872.06,822.72,14.91
29.050658,885.92,833.22,10.44
29.066285,888.12,842.00,15.42
29.081912,897.54,855.05,14.60
29.097539,912.56,865.95,16.67
29.113166,915.19,871.09,15.71
29.128793,927.96,883.45,15.13
29.144420,937.20,888.29,14.30
29.160047,946.81,900.88,14.29
29.175674,944.78,908.58,14.64
29.191301,952.49,916.09,14.62
29.206928,951.46,920.26,12.54
29.222555,961.35,922.91,16.33
29.238182,956.87,924.08,16.24
29.253809,962.62,925.88,11.80
29.269436,958.16,920.12,14.80
29.285063,958.76,920.97,17.83
29.300690,955.74,919.45,13.31
29.316317,949.56,911.18,15.88
29.331944,942.89,900.67,15.66
29.347571,938.82,902.92,16.21
29.363198,933.63,887.24,13.83
29.378825,927.89,887.26,12.99
29.394452,921.72,878.26,17.06
29.410079,913.26,873.28,11.46
29.425706,910.62,862.74,17.76
29.441334,902.26,862.23,16.67
29.456961,900.13,852.38,12.61
29.472588,898.71,847.07,13.40
29.488215,894.75,843.61,17.34
29.503842,890.93,842.39,10.91
29.519469,886.17,842.12,16.30
29.535096,890.70,843.35,12.05
29.550723,883.74,835.72,15.79
29.566350,879.35,836.17,14.43
29.581977,879.09,831.71,13.00
29.597604,881.06,827.98,12.65
29.613231,879.14,825.90,16.91
29.628858,877.50,820.89,17.77
29.644485,872.62,818.38,13.05
29.660112,869.79,815.04,13.80
29.675739,866.00,810.05,18.08
29.691366,862.66,810.11,14.02
29.706993,862.05,805.45,15.51
29.722620,854.39,800.55,11.77
29.738247,850.14,796.20,17.89
29.753874,851.05,793.16,15.07
29.769501,851.84,795.29,13.15
29.785128,845.88,791.48,14.09
29.800755,842.75,797.06,17.94
29.816382,847.95,791.95,12.54
29.832009,850.57,798.00,14.20
29.847636,848.01,797.10,15.42
29.863263,855.78,805.17,15.15
29.878890,862.53,801.47,16.14
29.894518,867.85,810.76,15.11
29.910145,882.86,822.12,15.03
29.925772,881.23,829.45,11.47
29.941399,891.90,839.02,14.09
29.957026,900.01,855.27,13.10
29.972653,906.62,863.29,14.93
29.988280,914.49,873.35,14.09
30.003907,921.62,880.16,13.69
30.019534,934.65,895.62,14.81
30.035161,943.50,901.78,18.58
30.050788,948.73,907.18,15.33
30.066415,951.24,919.35,15.41
30.082042,955.33,918.25,17.24
30.097669,959.89,923.92,14.05
30.113296,961.93,921.81,15.30
30.128923,961.23,925.20,14.70
30.144550,955.33,924.00,11.79
30.160177,960.71,926.55,14.50
30.175804,952.72,920.81,15.00
30.191431,953.29,917.10,11.44
30.207058,945.38,911.23,17.04
30.222685,946.30,903.76,14.98
30.238312,935.10,901.19,15.46
30.253939,931.25,884.76,12.95
30.269566,926.86,885.05,14.99
30.285193,921.25,878.22,12.93
30.300820,914.14,865.67,18.24
30.316447,906.09,863.84,15.23
30.332074,906.56,859.47,16.47
30.347702,900.61,852.06,17.68
30.363329,897.35,857.37,13.74
30.378956,899.19,846.27,14.42
30.394583,886.37,841.73,13.10
30.410210,891.35,839.54,12.76
30.425837,889.21,840.43,11.36
30.441464,886.05,834.02,15.01
30.457091,886.06,837.07,16.48
30.472718,881.10,833.37,13.41
30.488345,876.55,828.04,17.21
30.503972,879.13,824.98,15.15
30.519599,878.33,823.33,16.51
30.535226,874.95,821.59,13.50
30.550853,870.73,813.18,17.33
30.566480,868.65,807.47,11.97
30.582107,860.53,798.25,13.51
30.597734,860.03,804.08,14.05
30.613361,855.66,798.61,17.79
30.628988,850.34,797.62,15.78
30.644615,849.41,793.72,16.25
30.660242,848.64,795.14,16.06
30.675869,853.64,793.95,17.11
30.691496,846.61,795.89,16.04
30.707123,853.37,795.31,13.05
30.722750,851.72,792.06,17.80
30.738377,850.09,803.04,13.90
30.754004,859.97,806.00,13.21
30.769631,873.43,813.66,15.51
30.785258,871.34,822.32,11.87
30.800886,882.20,831.49,12.71
30.816513,883.42,837.04,14.57
30.832140,894.77,852.74,13.14
30.847767,905.74,860.95,16.70
30.863394,912.54,868.48,15.31
30.879021,922.72,878.06,13.22
30.894648,933.50,887.52,15.48
30.910275,936.75,894.80,13.95
30.925902,948.58,905.98,17.99
30.941529,952.67,912.69,14.85
30.957156,958.40,918.09,14.72
30.972783,961.44,923.47,16.09
30.988410,960.67,925.39,17.99
31.004037,961.48,925.35,17.42
31.019664,963.37,929.10,13.64
31.035291,961.71,926.19,17.46
31.050918,963.30,921.78,16.44
31.066545,959.57,916.60,17.87
31.082172,952.77,913.97,13.93
31.097799,951.76,908.82,9.38
31.113426,942.20,895.41,12.03
31.129053,931.66,885.82,12.70
31.144680,928.89,885.11,13.18
31.160307,924.78,878.01,18.46
31.175934,914.81,871.58,15.17
31.191561,910.27,867.17,13.68
31.207188,906.39,866.44,14.43
31.222815,906.54,857.26,13.91
31.238443,897.45,857.25,12.65
31.254070,895.34,849.76,14.07
31.269697,891.56,842.90,13.76
31.285324,888.77,834.93,10.77
31.300951,887.89,835.93,11.71
31.316578,889.56,834.67,16.87
31.332205,883.78,836.07,18.50
31.347832,887.10,826.61,15.49
31.363459,885.99,831.10,16.90
31.379086,885.46,829.00,14.19
31.394713,880.24,828.57,14.90
31.410340,873.67,822.61,19.38
31.425967,872.14,815.58,13.47
31.441594,863.76,813.20,15.27
31.457221,866.96,809.15,17.28
31.472848,861.95,804.66,16.40
31.488475,862.68,804.76,12.61
31.504102,851.84,798.36,20.67
31.519729,852.69,797.52,12.86
31.535356,849.20,798.47,13.89
31.550983,857.69,790.59,14.08
31.566610,850.76,788.06,14.89
31.582237,849.49,793.75,16.60
31.597864,851.81,793.50,16.37
31.613491,856.16,796.93,17.31
31.629118,863.67,800.21,19.03
31.644745,867.25,806.81,15.62
31.660372,871.01,820.04,16.36
31.675999,879.40,827.99,18.97
31.691627,887.96,834.08,16.37
31.707254,895.81,847.05,14.28
31.722881,900.68,857.22,15.32
31.738508,908.38,866.88,10.95
31.754135,926.96,878.68,16.53
31.769762,930.68,884.32,17.93
31.785389,937.31,896.43,14.22
31.801016,944.39,899.73,16.54
31.816643,952.29,915.09,11.66
31.832270,952.77,921.25,15.24
31.847897,961.89,921.86,16.50
31.863524,967.91,927.59,10.47
31.879151,965.38,932.95,17.72
31.894778,959.77,931.39,16.01
31.910405,971.58,930.86,16.32
31.926032,958.82,924.19,12.19
31.941659,961.17,919.81,15.18
31.957286,958.19,912.85,14.40
31.972913,955.46,911.30,13.85
31.988540,941.23,906.93,14.61
32.004167,942.41,897.25,15.27
32.019794,935.93,893.68,18.37
32.035421,919.24,880.74,14.04
32.051048,923.67,872.78,16.61
32.066675,913.68,873.15,18.13
32.082302,911.72,866.26,16.55
32.097929,907.59,863.79,13.24
32.113556,907.22,852.69,16.29
32.129183,896.29,851.06,17.19
32.144811,901.52,851.19,17.35
32.160438,899.15,845.68,18.07
32.176065,892.92,838.71,17.22
32.191692,897.17,840.78,15.42
32.207319,883.74,833.84,12.91
32.222946,881.90,829.42,16.40
32.238573,888.00,836.83,18.41
32.254200,883.53,831.05,13.05
32.269827,881.01,825.23,15.89
32.285454,879.67,824.13,16.94
32.301081,873.87,823.84,12.81
32.316708,865.17,812.99,13.62
32.332335,862.98,813.82,15.04
32.347962,862.90,811.57,16.12
32.363589,864.22,809.82,9.66
32.379216,856.84,799.20,14.84
32.394843,855.61,796.35,16.40
32.410470,853.31,794.90,13.68
32.426097,852.03,792.45,15.61
32.441724,855.44,791.94,19.47
32.457351,855.46,796.65,14.45
32.472978,859.09,797.06,14.15
32.488605,856.79,804.21,11.26
32.504232,860.34,799.44,16.79
32.519859,870.52,806.41,13.89
32.535486,877.84,814.47,13.00
32.551113,879.27,828.45,13.60
32.566740,887.24,835.62,15.43
32.582367,891.45,842.73,13.28
32.597995,902.35,850.76,12.61
32.613622,914.18,862.31,14.77
32.629249,926.74,874.04,15.33
32.644876,933.02,886.88,16.34
32.660503,942.48,894.13,15.71
32.676130,946.31,905.50,11.00
32.691757,954.16,911.49,13.66
32.707384,957.80,920.69,10.43
32.723011,959.97,922.06,11.89
32.738638,968.34,932.97,15.93
32.754265,970.14,930.11,13.73
32.769892,967.10,937.85,15.14
32.785519,969.10,933.14,17.67
32.801146,963.65,929.03,15.70
32.816773,960.43,923.29,17.04
32.832400,958.57,918.12,12.83
32.848027,956.02,911.12,14.75
32.863654,950.58,903.44,16.89
32.879281,939.20,901.38,15.33
32.894908,936.55,893.52,16.35
32.910535,933.37,886.02,14.75
32.926162,927.76,878.95,14.71
32.941789,920.99,876.48,17.02
32.957416,916.11,866.01,19.34
32.973043,909.23,859.35,14.67
32.988670,908.97,854.58,16.96
33.004297,901.83,854.03,10.33
33.019924,897.99,847.37,17.25
33.035552,896.73,846.25,15.23
33.051179,895.99,837.75,17.27
33.066806,896.94,843.72,17.76
33.082433,891.77,838.28,13.54
33.098060,891.05,842.24,14.87
33.113687,887.91,832.09,14.74
33.129314,885.31,834.31,12.45
33.144941,884.10,831.53,16.42
33.160568,878.74,822.25,17.99
33.176195,881.76,824.24,13.59
33.191822,870.29,817.18,17.52
33.207449,870.31,816.41,15.70
33.223076,869.50,811.36,15.26
33.238703,860.52,809.33,14.75
33.254330,854.84,808.57,17.01
33.269957,863.46,800.21,16.99
33.285584,854.56,801.76,18.55
33.301211,853.39,795.51,13.54
33.316838,855.70,790.70,14.25
33.332465,851.10,794.00,12.61
33.348092,852.19,798.68,11.10
33.363719,860.05,801.86,16.53
33.379346,860.71,806.14,14.44
33.394973,871.90,806.26,15.93
33.410600,872.44,815.91,14.71
33.426227,873.87,822.32,17.03
33.441854,886.28,831.94,16.70
33.457481,891.11,841.72,13.91
33.473108,904.17,846.35,16.94
33.488736,915.66,864.08,15.10
33.504363,918.73,875.65,18.94
33.519990,927.23,878.98,14.01
33.535617,937.32,894.92,13.60
33.551244,945.06,901.93,17.24
33.566871,950.53,908.52,16.25
33.582498,960.14,920.19,12.50
33.598125,965.24,921.47,16.51
33.613752,966.79,924.78,11.56
33.629379,963.76,926.90,13.49
33.645006,969.86,930.50,14.62
33.660633,962.67,931.38,15.02
33.676260,967.78,928.55,13.68
33.691887,966.02,918.94,16.70
33.707514,961.60,917.61,11.21
33.723141,958.45,915.54,16.87
33.738768,954.59,909.97,18.75
33.754395,944.61,905.37,14.63
33.770022,941.55,896.62,14.92
33.785649,937.48,890.38,13.23
33.801276,929.72,878.75,16.33
33.816903,926.78,868.67,19.53
33.832530,915.10,865.79,16.36
33.848157,912.00,864.34,16.11
33.863784,904.05,854.33,16.68
33.879411,905.95,854.51,14.77
33.895038,903.77,851.13,17.43
33.910665,899.51,852.48,21.41
33.926292,899.16,847.21,15.24
33.941920,900.00,842.19,12.32
33.957547,891.29,841.20,15.27
33.973174,893.72,839.48,13.66
33.988801,891.91,840.57,17.08
34.004428,891.55,830.19,12.33
34.020055,886.20,832.47,16.39
34.035682,878.26,829.73,16.32
34.051309,881.38,826.56,15.03
34.066936,871.98,813.56,14.13
34.082563,875.30,815.81,11.76
34.098190,873.86,817.18,13.40
34.113817,870.34,813.86,18.41
34.129444,864.11,809.01,15.66
34.145071,859.88,799.46,16.65
34.160698,853.27,801.61,13.87
34.176325,855.60,800.10,13.83
34.191952,856.83,799.17,14.55
34.207579,853.65,802.64,12.68
34.223206,853.16,803.78,20.01
34.238833,858.04,792.69,12.64
34.254460,863.62,805.08,17.80
34.270087,866.76,805.16,16.66
34.285714,865.44,807.12,15.48
34.301341,872.94,813.42,13.55
34.316968,885.04,824.94,18.69
34.332595,888.34,830.12,16.64
34.348222,900.80,850.68,14.73
34.363849,908.01,857.81,14.48
34.379476,916.25,871.61,15.39
34.395104,926.01,877.82,12.26
34.410731,930.13,887.47,11.92
34.426358,943.72,897.76,14.49
34.441985,946.37,902.66,13.26
34.457612,953.38,913.76,13.89
34.473239,956.51,919.00,11.50
34.488866,970.73,920.95,14.75
34.504493,970.08,927.46,14.89
34.520120,967.69,927.42,14.41
34.535747,972.46,939.02,16.64
34.551374,969.51,934.24,14.67
34.567001,966.72,929.60,15.54
34.582628,968.55,926.32,17.96
34.598255,957.70,914.98,13.43
34.613882,955.79,913.90,15.08
34.629509,946.54,908.55,13.67
34.645136,946.08,896.97,12.98
34.660763,939.63,890.32,13.69
34.676390,935.33,887.88,18.30
34.692017,921.76,880.42,16.55
34.707644,921.48,872.94,16.32
34.723271,920.19,871.11,15.03
34.738898,915.54,865.30,16.90
34.754525,908.99,858.49,14.19
34.770152,907.17,856.42,14.17
34.785779,901.10,847.95,13.57
34.801406,898.27,846.37,15.38
34.817033,906.36,846.85,14.36
34.832661,897.28,841.77,14.24
34.848288,889.21,841.77,14.92
34.863915,889.42,839.41,17.26
34.879542,888.05,828.02,15.32
34.895169,884.94,832.19,17.29
34.910796,888.77,830.87,18.00
34.926423,877.23,828.18,13.50
34.942050,878.87,823.78,15.63
34.957677,875.92,819.06,11.62
34.973304,873.55,814.93,10.81
34.988931,868.01,809.46,12.07
35.004558,865.14,811.03,13.29
35.020185,864.99,802.83,12.06
35.035812,861.33,804.32,15.18
35.051439,860.24,799.08,13.45
35.067066,854.50,789.41,13.70
35.082693,858.45,801.19,15.25
35.098320,856.96,794.41,15.27
35.113947,857.26,792.66,15.36
35.129574,859.37,805.64,14.07
35.145201,860.04,805.32,14.23
35.160828,862.49,810.25,17.06
35.176455,871.97,814.44,13.72
35.192082,883.81,827.73,12.84
35.207709,887.26,839.51,15.18
35.223336,894.27,841.22,13.33
35.238963,905.05,851.19,13.99
35.254590,915.12,861.36,10.10
35.270217,922.44,871.07,14.20
35.285845,936.49,886.52,15.80
35.301472,941.06,893.11,13.49
35.317099,946.32,906.53,12.22
35.332726,957.95,911.77,14.44
35.348353,957.36,916.93,11.63
35.363980,970.51,921.80,16.63
35.379607,970.62,927.66,15.34
35.395234,971.47,928.65,13.46
35.410861,970.44,929.07,13.49
35.426488,965.39,930.25,16.90
35.442115,969.43,929.62,13.43
35.457742,962.27,920.93,16.14
35.473369,961.99,929.64,19.72
35.488996,957.49,918.50,19.62
35.504623,950.46,906.65,14.34
35.520250,952.97,903.65,16.28
35.535877,945.83,894.70,17.44
35.551504,930.75,886.74,14.99
35.567131,929.98,878.77,12.86
35.582758,919.96,875.40,13.07
35.598385,917.59,869.87,13.65
35.614012,917.05,864.47,10.29
35.629639,914.08,859.48,15.66
35.645266,907.55,853.32,14.53
35.660893,911.48,856.62,18.16
35.676520,896.72,848.14,18.73
35.692147,898.62,844.99,17.03
35.707774,899.05,841.77,15.04
35.723401,896.41,837.42,16.51
35.739029,890.48,835.53,11.84
35.754656,892.62,834.08,16.63
35.770283,890.07,832.13,14.43
35.785910,882.58,822.30,11.03
35.801537,878.83,831.71,12.56
35.817164,883.15,821.27,21.59
35.832791,879.54,823.44,14.67
35.848418,878.07,816.10,13.63
35.864045,874.34,811.17,15.88
35.879672,863.64,803.67,14.69
35.895299,865.03,806.32,13.59
35.910926,864.41,800.32,15.42
35.926553,859.77,794.32,10.92
35.942180,857.01,802.51,17.46
35.957807,862.20,795.81,13.48
35.973434,855.78,795.22,13.58
35.989061,856.44,800.42,17.68
36.004688,867.33,800.83,14.29
36.020315,862.18,800.30,14.34
36.035942,871.86,806.89,16.88
36.051569,868.07,811.87,13.35
36.067196,879.43,824.85,16.96
36.082823,881.65,828.72,13.63
36.098450,893.25,840.48,14.36
36.114077,898.82,847.40,14.81
36.129704,912.63,862.25,15.18
36.145331,919.40,870.72,15.12
36.160958,929.17,878.61,16.33
36.176585,939.48,889.00,15.01
36.192213,945.80,901.50,13.50
36.207840,945.65,907.82,18.05
36.223467,962.38,919.64,12.68
36.239094,959.69,923.52,16.35
36.254721,961.44,927.08,17.57
36.270348,968.89,926.30,17.80
36.285975,970.31,930.36,15.46
36.301602,971.67,927.64,13.34
36.317229,965.04,925.87,12.19
36.332856,969.34,928.79,17.44
36.348483,968.61,928.69,18.07
36.364110,963.99,921.27,12.96
36.379737,954.64,912.26,15.77
36.395364,951.52,905.80,13.23
36.410991,950.14,899.70,16.48
36.426618,937.87,892.11,15.89
36.442245,931.78,883.08,18.11
36.457872,926.38,876.17,18.56
36.473499,920.39,876.60,12.68
36.489126,914.91,869.56,18.36
36.504753,910.79,859.11,15.94
36.520380,909.17,860.77,15.77
36.536007,905.81,852.36,12.81
36.551634,908.06,853.74,12.71
36.567261,896.31,847.14,12.18
36.582888,900.72,839.64,13.66
36.598515,893.21,840.81,18.60
36.614142,897.22,842.63,16.06
36.629770,895.48,835.08,15.48
36.645397,888.73,835.21,11.90
36.661024,886.76,835.27,15.66
36.676651,885.84,829.40,14.43
36.692278,884.51,822.20,16.86
36.707905,878.36,823.81,14.93
36.723532,877.38,818.71,12.56
36.739159,873.52,813.88,15.93
36.754786,873.28,810.93,17.20
36.770413,868.77,811.65,14.22
36.786040,865.82,804.47,13.47
36.801667,865.90,801.47,11.70
36.817294,861.55,798.56,14.00
36.832921,860.12,798.68,11.83
36.848548,855.45,795.68,12.86
36.864175,856.11,795.12,13.79
36.879802,858.56,796.38,15.05
36.895429,857.11,798.36,11.23
36.911056,864.59,809.45,17.27
36.926683,869.74,813.49,16.42
36.942310,877.32,819.97,14.16
36.957937,884.20,832.06,17.17
36.973564,890.47,831.38,13.45
36.989191,897.76,845.70,17.54
37.004818,908.95,855.17,19.68
37.020445,917.08,865.82,12.96
37.036072,921.83,877.62,13.93
37.051699,935.75,890.74,15.17
37.067326,942.08,898.77,14.57
37.082954,943.66,897.20,13.70
37.098581,954.99,908.81,17.77
37.114208,960.19,915.02,15.53
37.129835,963.99,927.76,12.55
37.145462,971.02,933.70,12.83
37.161089,970.69,932.95,15.09
37.176716,967.48,930.06,19.06
37.192343,972.02,930.37,17.22
37.207970,971.37,929.24,11.40
37.223597,965.40,929.41,14.01
37.239224,959.92,919.63,13.92
37.254851,958.29,909.42,17.56
37.270478,952.64,904.32,16.12
37.286105,948.92,905.07,14.42
37.301732,941.93,894.77,17.47
37.317359,934.74,886.30,13.01
37.332986,933.86,880.37,14.93
37.348613,917.64,873.02,11.05
37.364240,921.18,867.84,12.65
37.379867,920.08,864.65,14.51
37.395494,909.09,856.89,17.01
37.411121,910.19,853.55,14.31
37.426748,902.94,855.49,15.65
37.442375,896.26,845.26,11.98
37.458002,898.67,848.49,17.58
37.473629,895.98,840.22,14.59
37.489256,894.72,843.10,13.74
37.504883,895.39,835.57,14.06
37.520510,890.31,834.03,12.39
37.536138,888.20,833.17,16.65
37.551765,889.14,832.04,17.57
37.567392,888.85,825.06,14.35
37.583019,878.23,828.53,13.79
37.598646,871.97,817.71,14.55
37.614273,877.33,813.04,15.65
37.629900,864.55,815.11,15.43
37.645527,868.64,807.26,18.16
37.661154,863.23,809.43,11.45
37.676781,865.40,804.00,17.44
37.692408,856.25,796.39,12.54
37.708035,861.06,792.68,14.40
37.723662,856.85,800.41,15.98
37.739289,859.51,794.17,13.17
37.754916,858.11,802.21,13.72
37.770543,858.91,801.11,12.90
37.786170,867.21,804.45,12.75
37.801797,860.61,809.27,16.48
37.817424,875.31,809.52,14.50
37.833051,874.19,819.94,14.92
37.848678,889.02,830.78,16.26
37.864305,900.28,840.58,15.12
37.879932,900.22,852.25,11.62
37.895559,912.56,859.70,17.40
37.911186,924.82,875.49,10.83
37.926813,928.99,881.92,12.95
37.942440,936.57,893.84,13.27
37.958067,948.75,897.46,14.81
37.973694,952.72,913.05,14.98
37.989322,959.67,920.39,16.14
38.004949,965.09,921.55,12.86
38.020576,968.45,929.45,13.26
38.036203,969.40,931.52,15.99
38.051830,970.83,932.36,16.21
38.067457,971.31,929.10,15.22
38.083084,968.63,929.53,16.33
38.098711,966.58,922.19,15.16
38.114338,967.58,921.30,12.83
38.129965,959.25,913.85,15.17
38.145592,953.85,914.61,16.98
38.161219,948.81,912.80,16.30
38.176846,941.62,896.40,16.36
38.192473,935.18,894.51,12.36
38.208100,927.14,880.86,12.63
38.223727,933.60,878.34,16.26
38.239354,925.88,870.35,12.78
38.254981,918.02,865.05,12.53
38.270608,914.81,858.63,17.78
38.286235,905.21,854.42,15.03
38.301862,908.23,856.35,12.04
38.317489,905.67,849.37,14.20
38.333116,899.91,841.64,14.44
38.348743,898.00,842.70,13.38
38.364370,889.86,842.95,16.34
38.379997,892.90,840.82,10.85
38.395624,889.74,839.43,14.62
38.411251,888.30,833.43,15.30
38.426878,887.45,831.98,16.65
38.442506,893.54,827.92,16.02
38.458133,878.22,822.52,16.43
38.473760,876.69,819.56,15.26
38.489387,879.69,817.39,15.01
38.505014,871.42,815.69,15.55
38.520641,863.54,813.49,13.06
38.536268,868.57,805.42,16.68
38.551895,867.26,804.20,14.66
38.567522,859.77,800.58,15.45
38.583149,858.10,794.05,18.75
38.598776,859.80,794.08,15.23
38.614403,858.39,791.82,12.38
38.630030,862.77,789.94,15.94
38.645657,862.11,794.40,12.88
38.661284,869.62,800.72,17.21
38.676911,870.09,808.80,16.79
38.692538,872.63,809.98,15.69
38.708165,874.96,820.48,14.02
38.723792,889.53,824.33,13.67
38.739419,891.72,835.75,12.10
38.755046,898.85,845.25,14.49
38.770673,905.22,858.98,17.40
38.786300,918.07,864.47,12.57
38.801927,928.28,876.34,18.38
38.817554,930.03,889.75,13.53
38.833181,942.19,894.85,14.32
38.848808,953.26,907.30,13.64
38.864435,961.49,915.80,12.70
38.880063,956.95,921.75,18.59
38.895690,963.20,926.07,14.67
38.911317,971.56,924.98,15.89
38.926944,971.25,930.41,14.29
38.942571,975.41,929.47,12.97
38.958198,969.48,926.54,16.53
38.973825,970.83,928.68,17.52
38.989452,965.52,924.33,16.97
39.005079,963.21,918.85,14.82
39.020706,957.17,916.18,15.52
39.036333,948.04,906.58,15.81
39.051960,955.83,897.10,15.48
39.067587,944.31,896.66,17.03
39.083214,928.05,885.42,13.85
39.098841,925.83,877.56,13.81
